num_elements,total_atoms,mean_atomic_number,min_atomic_number,max_atomic_number,mean_atomic_mass,min_atomic_mass,max_atomic_mass,mean_atomic_radius,min_atomic_radius,max_atomic_radius,crys,spg_number,mean_electronegativity,min_electronegativity,max_electronegativity,electronegativity_difference,mean_ionization_energy,mean_electron_affinity,mean_s_valence,mean_p_valence,mean_d_valence,mean_f_valence,mean_period,mean_group,target_bandgap
3,5.0,11.6,8.0,23.0,24.78722192,15.9994,50.9415,0.6900000000000001,0.5,1.35,monoclinic,8,3.402,1.63,3.98,2.35,14.526527999999999,2.3512,2.0,3.8,0.6000000000000001,0.0,2.4000000000000004,14.399999999999999,2.79
3,4.0,63.25,44.0,77.0,154.57175,101.07,192.217,1.5374999999999999,1.3,1.75,cubic,225,1.7100000000000002,1.22,2.2,0.9800000000000002,7.05133,0.8807499999999999,1.75,0.0,3.5,8.5,6.75,10.25,0.0
4,24.0,12.041666666666666,3.0,26.0,25.413124999999997,6.941,55.845,1.0104166666666667,0.6,1.45,monoclinic,5,2.44375,0.98,3.44,2.46,10.142508958333334,0.9154583333333333,1.7083333333333335,2.0,1.6666666666666665,0.0,2.5833333333333335,10.375,0.127
2,2.0,33.5,17.0,50.0,77.0815,35.453,118.71,1.225,1.0,1.45,hexagonal,186,2.56,1.96,3.16,1.2000000000000002,10.155775,2.2815000000000003,2.0,3.5,5.0,0.0,4.0,15.5,0.0
2,2.0,50.0,49.0,51.0,118.289,114.818,121.76,1.5,1.45,1.55,orthorhombic,25,1.915,1.78,2.05,0.2699999999999998,7.197375,0.6605,2.0,2.0,10.0,0.0,5.0,14.0,0.0
3,4.0,26.25,3.0,76.0,62.783519299999995,6.941,190.23,1.3125,1.25,1.45,cubic,225,1.6,0.98,2.2,1.2200000000000002,6.450371250000001,0.6267499999999999,1.75,0.5,1.5,3.5,3.5,8.75,0.0
3,13.0,12.846153846153847,3.0,25.0,27.28372153846154,6.941,54.938045,0.9115384615384615,0.6,1.45,monoclinic,8,2.6692307692307695,0.98,3.44,2.46,11.082476846153847,0.9135384615384615,1.9230769230769231,2.4615384615384617,1.5384615384615385,0.0,2.6153846153846154,12.076923076923078,0.0
3,11.0,37.72727272727273,14.0,52.0,89.68955772727271,28.0855,127.6,1.3454545454545452,1.1,1.4,trigonal,163,1.9136363636363636,1.55,2.1,0.55,8.42391090909091,1.2803636363636364,2.0,2.5454545454545454,6.8181818181818175,0.0,4.363636363636363,13.18181818181818,0.0
5,14.0,8.285714285714286,3.0,15.0,16.97324952,6.941,30.973762,0.8821428571428571,0.6,1.8,triclinic,2,2.6307142857142853,0.93,3.44,2.51,11.00987957142857,1.0504999999999998,1.7857142857142856,2.7857142857142856,0.0,0.0,2.2142857142857144,12.428571428571427,6.205
3,5.0,17.2,7.0,32.0,37.85856,14.0067,72.64,0.8799999999999999,0.6,1.25,orthorhombic,36,2.708,2.01,3.44,1.4300000000000002,11.697022,0.786,2.0,2.8,4.0,0.0,2.8000000000000003,14.8,2.49
3,7.0,5.714285714285714,1.0,13.0,11.143365514285714,1.00794,26.9815386,0.5428571428571428,0.25,1.25,monoclinic,14,2.647142857142857,1.61,3.44,1.8299999999999998,12.519321,0.9769999999999999,1.5714285714285712,1.857142857142857,0.0,0.0,1.7142857142857142,9.142857142857142,5.738
2,11.0,21.09090909090909,17.0,32.0,45.59490909090909,35.453,72.64,1.0681818181818181,1.0,1.25,cubic,219,2.8463636363636367,2.01,3.16,1.1500000000000004,11.585393636363635,2.8627272727272732,2.0,4.181818181818182,2.727272727272727,0.0,3.2727272727272725,16.18181818181818,2.99
3,3.0,24.0,6.0,39.0,53.283248333333326,12.0107,88.90585,1.2833333333333334,0.7,1.8,tetragonal,131,1.883333333333333,1.22,2.55,1.3299999999999998,8.45287,0.8240000000000001,2.0,0.6666666666666666,2.6666666666666665,0.0,3.6666666666666665,8.666666666666666,0.0
3,4.0,40.5,16.0,92.0,97.4447275,32.065,238.02891,1.4375,1.0,2.0,tetragonal,122,1.8725,0.95,2.58,1.6300000000000001,8.1522425,1.012575,2.0,2.0,0.25,0.75,5.0,10.0,0.0
2,3.0,51.333333333333336,48.0,53.0,122.07331333333333,112.411,126.90447,1.45,1.4,1.55,trigonal,156,2.336666666666667,1.69,2.66,0.9700000000000002,9.965446666666665,1.968,2.0,3.333333333333333,10.0,0.0,5.0,15.333333333333332,2.214
5,22.0,10.681818181818182,1.0,26.0,22.237381680000002,1.00794,55.845,0.9340909090909091,0.25,2.2,monoclinic,3,2.7877272727272726,0.82,3.98,3.16,12.973278827272726,2.0315,1.5909090909090908,2.727272727272727,0.2727272727272727,0.0,2.409090909090909,10.045454545454545,0.0
3,13.0,12.461538461538462,8.0,19.0,25.41050184615385,15.9994,39.0983,1.1538461538461537,0.6,2.2,hexagonal,194,2.441538461538461,0.82,3.44,2.62,10.281721784615385,1.0189230769230768,1.6923076923076923,2.6153846153846154,0.0,0.0,2.769230769230769,11.23076923076923,3.768
3,3.0,46.333333333333336,29.0,60.0,108.83266666666667,63.546,144.242,1.55,1.35,1.85,hexagonal,186,1.6666666666666665,1.14,1.96,0.8200000000000001,6.8651,0.919,1.6666666666666665,0.6666666666666666,6.666666666666666,1.3333333333333333,5.666666666666666,10.333333333333332,0.0
4,16.0,13.1875,3.0,29.0,28.179325000000002,6.941,63.546,0.996875,0.6,1.45,monoclinic,12,2.475,0.98,3.44,2.46,10.1783248125,1.1175,1.5625,2.0,2.625,0.0,2.625,11.1875,0.0
3,10.0,12.6,3.0,25.0,26.7751535,6.941,54.938045,0.925,0.6,1.45,monoclinic,12,2.627,0.98,3.44,2.46,10.9402079,0.9056,1.9,2.4,1.5,0.0,2.5999999999999996,11.8,0.0
4,9.0,22.444444444444443,8.0,83.0,50.893249999999995,15.9994,208.9804,1.1111111111111112,0.6,1.8,monoclinic,9,2.493333333333333,1.0,3.44,2.44,10.424374444444444,0.9228222222222222,2.0,2.555555555555556,1.2222222222222223,1.5555555555555554,3.2222222222222223,11.333333333333334,3.036
2,4.0,46.75,31.0,94.0,113.29225,69.723,244.0,1.3,1.3,1.3,hexagonal,194,1.6775,1.28,1.81,0.53,-2495.25052425,-2499.53325,-2498.25,-2499.0,-2492.25,-2499.75,-2496.75,-2490.0,0.0
3,4.0,16.5,8.0,41.0,35.9758958,15.9994,92.90638,0.7875,0.5,1.45,orthorhombic,38,3.115,1.6,3.98,2.38,12.8544375,1.74025,1.75,3.25,1.0,0.0,2.75,13.5,1.801
3,7.0,27.428571428571427,16.0,49.0,60.472142857142856,32.065,114.818,1.207142857142857,1.0,1.55,hexagonal,186,2.2185714285714284,1.65,2.58,0.9300000000000002,8.915279857142858,1.2254285714285713,2.0,2.571428571428571,4.285714285714285,0.0,3.714285714285714,14.57142857142857,0.157
3,4.0,31.75,16.0,66.0,72.544,32.065,162.5,1.275,1.0,1.75,orthorhombic,62,2.0700000000000003,1.22,2.58,1.36,8.596325,1.421,1.75,2.0,2.5,2.5,4.5,13.75,1.71
2,15.0,15.333333333333334,6.0,16.0,30.728046666666664,12.0107,32.065,0.98,0.7,1.0,trigonal,166,2.578,2.55,2.58,0.03000000000000025,10.420029333333334,1.9692666666666667,2.0,3.8666666666666667,0.0,0.0,2.933333333333333,15.866666666666667,2.281
2,3.0,40.666666666666664,14.0,94.0,100.057,28.0855,244.0,1.1,1.1,1.1,tetragonal,141,1.6933333333333334,1.28,1.9,0.6199999999999999,-3327.5655466666667,-3332.1093333333333,-3331.6666666666665,-3331.6666666666665,-3333.0,-3333.0,-3331.0,-3323.6666666666665,0.0
3,10.0,40.8,17.0,52.0,97.48644999999999,35.453,127.6,1.275,1.0,1.4,trigonal,167,2.436,2.1,3.16,1.06,10.041939,2.2979,1.9,3.9,6.8,0.0,4.4,15.6,1.028
3,4.0,10.75,1.0,26.0,22.212934999999998,1.00794,55.845,0.7124999999999999,0.25,1.4,orthorhombic,63,2.7275,1.83,3.44,1.6099999999999999,12.18423575,0.92625,1.75,2.0,1.5,0.0,2.25,10.25,0.0
3,3.0,33.333333333333336,6.0,67.0,78.62473833333333,12.0107,164.93032,1.2666666666666666,0.7,1.75,tetragonal,131,1.8866666666666665,1.23,2.55,1.3199999999999998,8.387603333333333,0.892,2.0,0.6666666666666666,2.333333333333333,3.6666666666666665,4.666666666666667,12.0,0.0
3,5.0,44.0,8.0,94.0,110.41276,15.9994,244.0,0.7333333333333334,0.6,1.0,trigonal,164,2.404,1.28,3.44,2.16,-3992.0807780000005,-3998.6360000000004,-3998.4,-3997.2000000000003,-3999.6000000000004,-3999.6000000000004,-3998.2000000000003,-3990.0000000000005,0.0
3,4.0,61.75,25.0,76.0,151.76595125,54.938045,190.23,1.4,1.3,1.45,cubic,225,1.6875,1.5,2.2,0.7000000000000002,7.742847500000001,0.42025,2.0,0.0,4.25,10.5,5.5,6.25,0.0
3,7.0,28.857142857142858,11.0,52.0,68.39297806285713,22.98976928,127.6,1.55,1.25,1.8,monoclinic,14,1.5285714285714285,0.93,2.1,1.17,6.918828,1.102142857142857,1.5714285714285712,1.857142857142857,4.285714285714286,0.0,3.8571428571428568,9.142857142857142,2.17
2,2.0,63.5,33.0,94.0,159.4608,74.9216,244.0,1.15,1.15,1.15,cubic,221,1.73,1.28,2.18,0.9000000000000001,-4994.6057,-4999.11,-4998.5,-4998.0,-4994.5,-4999.5,-4997.5,-4992.0,0.0
2,4.0,69.75,45.0,78.0,172.03937499999998,102.9055,195.084,1.35,1.35,1.35,tetragonal,139,2.28,2.28,2.28,0.0,8.583825000000001,1.814,1.0,0.0,8.75,10.5,5.75,9.75,0.0
3,5.0,8.4,7.0,11.0,16.998933856,14.0067,22.98976928,0.85,0.6,1.8,trigonal,167,2.858,0.93,3.44,2.51,12.105465200000001,0.9656,1.8,3.0,0.0,0.0,2.2,12.8,3.03
3,5.0,24.0,8.0,83.0,56.79202772,15.9994,208.9804,0.93,0.6,1.6,orthorhombic,62,2.79,1.61,3.44,1.8299999999999998,10.825083600000001,1.1134,2.0,3.2,2.0,2.8000000000000003,3.0,15.2,1.013
3,19.0,14.421052631578947,9.0,42.0,31.567241399999997,18.9984032,95.94,0.6894736842105263,0.5,1.45,monoclinic,11,3.5678947368421055,1.61,3.98,2.37,15.18973989473684,2.7253684210526314,1.8421052631578947,4.0,0.7894736842105263,0.0,2.526315789473684,15.052631578947368,0.604
3,11.0,11.727272727272727,3.0,25.0,24.97204863636364,6.941,54.938045,0.9727272727272727,0.6,1.45,monoclinic,12,2.477272727272727,0.98,3.44,2.46,10.435799818181817,0.8774545454545453,1.8181818181818181,2.1818181818181817,1.3636363636363635,0.0,2.5454545454545454,10.818181818181817,0.313
4,6.0,17.5,1.0,70.0,40.417946666666666,1.00794,173.04,0.7416666666666667,0.25,1.75,monoclinic,11,2.4066666666666663,0.0,3.44,3.44,12.275796,1.3776666666666666,1.6666666666666665,2.1666666666666665,0.0,2.333333333333333,2.833333333333333,11.166666666666666,0.0
4,13.0,22.153846153846153,8.0,56.0,50.181171923076924,15.9994,137.327,1.103846153846154,0.6,2.15,orthorhombic,47,2.516923076923077,0.89,3.44,2.55,10.431539076923077,0.9504615384615385,2.0,2.1538461538461537,1.6923076923076923,0.0,3.3076923076923075,11.23076923076923,0.0
2,4.0,75.75,72.0,77.0,188.78525000000002,178.49,192.217,1.4000000000000001,1.35,1.55,cubic,221,1.975,1.3,2.2,0.9000000000000001,8.4315325,1.1325,2.0,0.0,5.75,14.0,6.0,7.75,0.0
4,22.0,7.909090909090909,3.0,27.0,16.172236136363633,6.941,58.933195,0.7636363636363636,0.6,1.45,trigonal,166,2.9245454545454543,0.98,3.44,2.46,12.485334863636362,0.8984090909090907,1.8636363636363635,3.0,0.3181818181818182,0.0,2.090909090909091,13.363636363636363,2.332
3,4.0,14.25,3.0,30.0,30.240000000000002,6.941,65.409,1.4500000000000002,1.35,1.5,cubic,225,1.3125,0.98,1.65,0.6699999999999999,7.519597,0.149,1.75,0.0,2.5,0.0,3.0,4.25,0.0
3,3.0,23.0,11.0,33.0,50.949804760000006,22.98976928,74.9216,1.45,1.15,1.8,tetragonal,129,1.5533333333333332,0.93,2.18,1.25,7.4538986666666665,0.436,1.6666666666666665,1.0,5.0,0.0,3.666666666666666,7.666666666666666,0.0
3,6.0,13.0,8.0,19.0,26.37663333333333,15.9994,39.0983,1.2,0.6,2.2,trigonal,164,2.4233333333333333,0.82,3.44,2.62,9.9825811,1.1996666666666667,1.6666666666666665,2.6666666666666665,0.0,0.0,2.833333333333333,11.0,5.116
2,3.0,71.33333333333333,58.0,78.0,176.76133333333334,140.116,195.084,1.5166666666666668,1.35,1.85,cubic,227,1.893333333333333,1.12,2.28,1.1599999999999997,7.818766666666666,1.5353333333333332,1.3333333333333333,0.0,6.333333333333333,9.666666666666666,6.666666666666666,7.999999999999999,0.0
3,3.0,36.666666666666664,16.0,52.0,85.20166666666667,32.065,127.6,1.2833333333333332,1.0,1.45,trigonal,164,2.28,2.1,2.58,0.48,8.82068,1.5403333333333333,1.6666666666666665,2.6666666666666665,5.0,0.0,4.333333333333333,12.666666666666666,0.183
5,11.0,10.727272727272727,6.0,22.0,21.995051090909094,12.0107,47.867,0.8636363636363636,0.6,2.2,monoclinic,4,2.8345454545454545,0.82,3.44,2.62,11.658374845454546,1.1535454545454544,1.9090909090909092,3.0,0.18181818181818182,0.0,2.4545454545454546,13.272727272727273,2.849
3,4.0,51.25,29.0,66.0,122.404,63.546,162.5,1.5374999999999999,1.3,1.75,cubic,225,1.635,1.22,2.2,0.9800000000000002,6.74117,0.79925,1.5,0.0,4.25,5.0,6.25,10.75,0.0
3,4.0,74.5,67.0,81.0,185.6577825,164.93032,204.3833,1.825,1.75,1.9,cubic,225,1.4300000000000002,1.23,1.62,0.3900000000000001,6.1055495,0.346,2.0,0.5,5.0,13.0,7.0,13.5,0.0
2,2.0,49.0,16.0,82.0,119.6325,32.065,207.2,1.4,1.0,1.8,cubic,221,2.455,2.33,2.58,0.25,8.88832,1.1755,2.0,3.0,5.0,7.0,4.5,15.0,0.0
3,6.0,17.833333333333332,8.0,51.0,39.625616666666666,15.9994,121.76,0.875,0.6,1.45,tetragonal,119,2.911666666666666,1.66,3.44,1.78,11.641183333333332,1.2191666666666667,1.8333333333333333,3.1666666666666665,2.5,0.0,2.833333333333333,14.166666666666666,0.0
3,4.0,46.25,29.0,66.0,108.648,63.546,162.5,1.625,1.35,2.05,cubic,225,1.5374999999999999,1.13,1.9,0.77,-2494.402085,-2499.033,-2498.75,-2499.75,-2494.75,-2497.25,-2495.75,-2491.25,0.0
3,9.0,45.111111111111114,35.0,75.0,107.6141111111111,79.904,186.207,1.2555555555555555,1.15,1.4,monoclinic,4,2.5555555555555554,1.9,2.96,1.06,10.436813333333333,2.4534444444444445,2.0,4.111111111111111,9.444444444444443,1.5555555555555554,4.555555555555555,15.555555555555555,1.224
2,4.0,29.0,8.0,92.0,71.5067775,15.9994,238.02891,0.8875,0.6,1.75,orthorhombic,19,2.925,1.38,3.44,2.06,11.7620625,1.0574999999999999,2.0,3.0,0.25,0.75,3.75,13.5,1.971
3,5.0,15.4,8.0,42.0,33.385593856,15.9994,95.94,1.01,0.6,1.8,trigonal,167,2.6820000000000004,0.93,3.44,2.51,10.617131200000001,1.0954,1.6,2.4,1.0,0.0,2.8,11.0,0.0
3,4.0,39.75,8.0,81.0,96.685525,15.9994,204.3833,1.2375,0.6,1.9,trigonal,166,2.4175,1.17,3.44,2.27,9.7469985,0.8779999999999999,2.0,2.25,2.5,5.0,4.5,13.25,1.85
3,3.0,30.666666666666668,11.0,48.0,70.10745642666666,22.98976928,112.411,1.5,1.15,1.8,orthorhombic,62,1.6,0.93,2.18,1.25,7.973832,0.436,1.6666666666666665,1.0,6.666666666666666,0.0,4.0,9.333333333333332,0.021
3,6.0,13.666666666666666,1.0,56.0,31.223513333333333,1.00794,137.327,0.7416666666666666,0.25,2.15,monoclinic,11,2.6016666666666666,0.89,3.44,2.55,12.21045,0.9709166666666667,1.6666666666666665,2.0,0.0,0.0,2.333333333333333,8.666666666666666,0.0
3,5.0,14.0,9.0,24.0,29.617921920000004,18.9984032,51.9961,1.02,0.5,2.2,cubic,221,2.884,0.82,3.98,3.16,12.675114659999998,2.1934,1.6,3.0,1.0,0.0,2.8,11.6,0.0
3,12.0,15.25,7.0,19.0,31.232608333333335,14.0067,39.0983,1.6708333333333334,0.6,2.2,cubic,221,1.66,0.82,3.44,2.62,7.509463033333334,0.681,1.3333333333333333,1.25,0.0,0.0,3.333333333333333,5.916666666666666,0.0
4,28.0,12.892857142857142,3.0,28.0,26.92932089285714,6.941,58.933195,0.9357142857142858,0.6,1.45,monoclinic,8,2.6482142857142854,0.98,3.44,2.46,10.760632357142857,1.1591071428571427,1.857142857142857,2.2857142857142856,2.178571428571429,0.0,2.571428571428571,12.035714285714285,0.0
3,4.0,47.0,3.0,70.0,113.981625,6.941,173.04,1.5750000000000002,1.35,1.75,cubic,225,0.815,0.0,2.28,2.28,6.33973475,0.67325,1.5,0.0,2.0,7.0,5.75,10.5,0.0
3,3.0,35.333333333333336,14.0,65.0,81.98134833333333,28.0855,158.92535,1.4000000000000001,1.1,1.75,tetragonal,129,1.2599999999999998,0.0,1.9,1.9,7.298830000000001,0.8243333333333334,2.0,0.6666666666666666,2.333333333333333,3.0,5.0,11.333333333333332,0.0
3,5.0,11.6,8.0,22.0,24.034039999999997,15.9994,47.867,0.9399999999999998,0.6,1.5,orthorhombic,62,2.6340000000000003,1.31,3.44,2.13,11.065701,0.8612,2.0,2.4,0.4,0.0,2.6,10.8,2.355
4,10.0,27.7,8.0,66.0,65.49104,15.9994,162.5,1.1099999999999999,0.6,2.15,cubic,225,2.569,0.89,3.44,2.55,10.6678918,1.0271,2.0,2.7,1.0,1.0,3.7,12.7,3.722
2,4.0,71.5,46.0,80.0,177.04749999999999,106.42,200.59,1.475,1.4,1.5,cubic,221,2.05,2.0,2.2,0.20000000000000018,9.91235,0.13425,1.5,0.0,10.0,10.5,5.75,11.5,0.0
2,2.0,30.5,28.0,33.0,66.8075,58.6934,74.9216,1.25,1.15,1.35,hexagonal,194,2.045,1.91,2.18,0.27000000000000024,8.7142,0.9500000000000001,2.0,1.5,9.0,0.0,4.0,12.5,0.0
3,4.0,39.75,21.0,50.0,91.451478,44.955912,118.71,1.4125,1.3,1.6,cubic,225,1.9300000000000002,1.36,2.2,0.8400000000000001,7.1566025,0.82,1.5,0.5,6.25,0.0,4.75,8.25,0.0
3,14.0,39.857142857142854,21.0,52.0,95.07481142857144,44.955912,127.6,1.5392857142857141,1.4,2.35,monoclinic,12,1.7442857142857142,0.82,2.1,1.2800000000000002,7.790098428571429,1.1849999999999998,1.9285714285714284,2.2857142857142856,6.07142857142857,0.0,4.642857142857142,10.285714285714285,0.348
3,4.0,50.0,41.0,74.0,117.68069,92.90638,183.84,1.3875000000000002,1.3,1.45,cubic,225,1.94,1.6,2.36,0.7599999999999998,7.1855575,0.88025,1.25,0.0,4.75,3.5,5.25,6.0,0.0
2,7.0,20.285714285714285,16.0,26.0,42.256428571428565,32.065,55.845,1.1714285714285713,1.0,1.4,cubic,227,2.2585714285714285,1.83,2.58,0.75,9.306748571428571,1.210142857142857,2.0,2.2857142857142856,2.571428571428571,0.0,3.4285714285714284,12.571428571428571,0.0
2,2.0,87.0,82.0,92.0,222.614455,207.2,238.02891,1.775,1.75,1.8,tetragonal,123,1.855,1.38,2.33,0.9500000000000002,6.805365,0.17550000000000002,2.0,1.0,5.5,8.5,7.5,10.0,0.0
3,4.0,32.25,25.0,50.0,72.87860875,54.938045,118.71,1.3875,1.35,1.45,cubic,225,1.8175,1.55,1.96,0.4099999999999999,7.63499,0.58675,2.0,0.5,7.25,0.0,4.25,9.75,0.0
3,3.0,23.333333333333332,11.0,33.0,51.25212309333333,22.98976928,74.9216,1.45,1.15,1.8,tetragonal,129,1.6466666666666665,0.93,2.18,1.25,7.610025333333334,0.48833333333333334,1.6666666666666665,1.0,5.333333333333333,0.0,3.666666666666666,8.0,0.0
3,11.0,26.90909090909091,15.0,92.0,61.26368709090909,30.973762,238.02891,1.2863636363636362,1.0,1.75,hexagonal,187,1.8272727272727272,1.38,2.19,0.81,8.067265454545455,0.6125454545454545,1.4545454545454546,1.0909090909090908,2.818181818181818,0.2727272727272727,4.090909090909091,9.272727272727273,0.0
5,15.0,23.666666666666668,8.0,83.0,54.162538000000005,15.9994,208.9804,0.9433333333333332,0.6,1.6,orthorhombic,59,2.8666666666666667,1.9,3.44,1.54,11.291005333333333,1.5064000000000002,1.8,3.2,4.666666666666667,0.9333333333333333,3.1333333333333337,15.0,0.005
3,5.0,20.8,8.0,50.0,46.42344,15.9994,118.71,0.9199999999999999,0.6,1.45,trigonal,161,2.786,1.65,3.44,1.79,11.5184538,1.0606,2.0,2.8,4.0,0.0,3.0,14.8,1.329
2,7.0,12.571428571428571,5.0,58.0,29.28314285714286,10.811,140.116,0.9928571428571428,0.85,1.85,cubic,221,1.9085714285714284,1.12,2.04,0.9199999999999999,7.9038314285714275,0.30028571428571427,2.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,2.8571428571428568,11.714285714285714,0.0
3,4.0,56.25,49.0,66.0,134.284,114.818,162.5,1.725,1.55,2.05,cubic,225,1.4775,1.13,1.78,0.6500000000000001,-2495.372095,-2499.4805,-2498.25,-2499.25,-2494.75,-2497.25,-2495.25,-2490.25,0.0
2,4.0,69.75,62.0,93.0,172.02,150.36,237.0,1.8500000000000003,1.85,1.85,hexagonal,194,1.2175,1.17,1.36,0.19000000000000017,-2495.517225,-2499.375,-2498.25,-2499.75,-2499.75,-2495.25,-2493.75,-2493.75,0.0
3,4.0,51.75,3.0,77.0,127.52125000000001,6.941,192.217,1.4,1.35,1.45,cubic,225,1.835,0.98,2.2,1.2200000000000002,7.66741975,1.17225,1.75,0.5,6.0,7.0,4.75,8.25,0.0
3,5.0,31.6,8.0,82.0,76.55963999999999,15.9994,207.2,1.0,0.6,1.8,tetragonal,76,2.95,2.1,3.44,1.3399999999999999,11.456076,1.2966,2.0,3.6,4.0,2.8000000000000003,3.4000000000000004,15.6,2.787
2,4.0,58.75,49.0,62.0,141.4745,114.818,150.36,1.7750000000000001,1.55,1.85,cubic,221,1.3225,1.17,1.78,0.6100000000000001,5.679365000000001,0.44725,2.0,0.25,2.5,4.5,7.25,9.25,0.0
2,5.0,32.8,31.0,34.0,75.26520000000001,69.723,78.96,1.21,1.15,1.3,orthorhombic,46,2.254,1.81,2.55,0.7399999999999998,8.2511544,1.2855999999999999,2.0,2.8,10.0,0.0,4.0,14.8,0.0
2,4.0,51.5,49.0,59.0,121.3404125,114.818,140.90765,1.625,1.55,1.85,cubic,221,1.6175,1.13,1.78,0.6500000000000001,5.708019999999999,0.34175,2.0,0.75,7.5,0.75,5.75,11.0,0.0
4,24.0,14.041666666666666,8.0,27.0,29.591711458333332,15.9994,58.933195,0.8604166666666666,0.6,1.4,monoclinic,8,2.8862499999999995,1.55,3.44,1.89,11.671127916666666,1.03925,2.0,2.6666666666666665,2.0416666666666665,0.0,2.6666666666666665,13.375,0.0
3,3.0,29.333333333333332,14.0,41.0,65.30449333333333,28.0855,92.90638,1.2333333333333332,1.1,1.45,tetragonal,129,1.893333333333333,1.6,2.18,0.5800000000000001,8.233043333333335,0.9923333333333333,1.6666666666666665,1.6666666666666665,4.666666666666666,0.0,4.0,11.333333333333332,0.0
2,3.0,59.666666666666664,49.0,65.0,144.2229,114.818,158.92535,1.6833333333333333,1.55,1.75,hexagonal,194,0.5933333333333333,0.0,1.78,1.78,5.837986666666667,0.42966666666666664,2.0,0.3333333333333333,3.333333333333333,6.0,7.0,11.666666666666666,0.0
3,5.0,46.6,34.0,71.0,111.21779999999998,78.96,174.967,1.41,1.15,1.85,orthorhombic,63,2.0119999999999996,1.14,2.55,1.41,8.041606000000002,1.3699999999999999,2.0,2.4,6.2,3.6000000000000005,5.2,11.4,0.554
4,13.0,8.307692307692308,1.0,39.0,17.227551538461537,1.00794,88.90585,0.6346153846153846,0.25,1.8,trigonal,160,2.7776923076923077,1.22,3.44,2.2199999999999998,12.500140692307692,1.1966923076923077,1.7692307692307694,2.307692307692308,0.07692307692307693,0.0,2.0,11.076923076923077,4.228
3,4.0,35.75,8.0,79.0,85.34409225,15.9994,196.966569,1.0250000000000001,0.6,1.55,orthorhombic,65,2.7775,1.69,3.44,1.75,11.3638625,1.262,1.75,2.0,5.0,3.5,3.75,13.75,0.0
3,13.0,18.53846153846154,8.0,51.0,41.683476923076924,15.9994,121.76,0.9346153846153845,0.6,1.5,monoclinic,12,2.7915384615384617,1.31,3.44,2.13,11.543233846153846,1.1058461538461537,2.0,3.153846153846154,2.307692307692308,0.0,2.8461538461538463,13.615384615384617,0.0
3,12.0,15.083333333333334,7.0,19.0,30.900491666666667,14.0067,39.0983,1.679166666666667,0.6,2.2,cubic,221,1.5933333333333333,0.82,3.44,2.62,7.662138033333333,0.45766666666666667,1.3333333333333333,1.0833333333333333,0.0,0.0,3.333333333333333,5.75,0.0
3,5.0,42.0,16.0,53.0,96.514814,32.065,126.90447,1.4400000000000002,1.0,1.6,monoclinic,6,2.206,1.93,2.66,0.7300000000000002,8.707992,1.744,1.4,1.8,8.0,0.0,4.6,13.200000000000001,0.17
3,3.0,35.666666666666664,26.0,51.0,81.00466666666667,55.845,121.76,1.4000000000000001,1.35,1.45,cubic,216,1.8433333333333333,1.65,2.05,0.3999999999999999,8.634996333333333,0.3963333333333333,2.0,1.0,8.666666666666666,0.0,4.333333333333333,11.666666666666666,0.0
2,4.0,75.25,58.0,81.0,188.316475,140.116,204.3833,1.8874999999999997,1.85,1.9,cubic,221,1.495,1.12,1.62,0.5,5.9658204999999995,0.269,2.0,0.75,7.75,10.75,6.5,10.75,0.0
4,14.0,12.142857142857142,3.0,28.0,25.468492857142856,6.941,58.6934,0.9464285714285714,0.6,1.45,trigonal,166,2.5978571428571424,0.98,3.44,2.46,10.547654857142856,1.108642857142857,1.6428571428571428,2.2857142857142856,1.6428571428571428,0.0,2.571428571428571,11.285714285714285,0.0
2,4.0,34.5,19.0,81.0,80.41955,39.0983,204.3833,2.125,1.9,2.2,cubic,221,1.02,0.82,1.62,0.8000000000000002,4.782545975000001,0.411,1.25,0.25,2.5,3.5,4.5,4.0,0.0
3,5.0,46.4,34.0,71.0,110.55093,78.96,174.967,1.41,1.15,1.85,orthorhombic,63,2.01,1.13,2.55,1.42,8.031206000000001,1.3699999999999999,2.0,2.4,6.2,3.4000000000000004,5.2,11.2,0.553
3,4.0,60.25,30.0,77.0,146.87166,65.409,192.217,1.5499999999999998,1.35,1.75,cubic,225,1.5775,1.23,2.2,0.9700000000000002,7.601054749999999,0.6275,2.0,0.0,4.25,9.0,6.5,11.75,0.0
4,12.0,17.583333333333332,8.0,42.0,38.43233333333333,15.9994,95.94,0.9541666666666666,0.6,2.35,trigonal,164,2.8741666666666665,0.82,3.44,2.62,11.267399,1.1119999999999999,1.75,2.6666666666666665,1.3333333333333333,0.0,2.9166666666666665,12.416666666666666,0.0
5,18.0,10.444444444444445,8.0,17.0,21.361956604444444,15.9994,35.453,1.0611111111111111,0.5,1.8,cubic,225,2.522222222222222,0.93,3.98,3.05,10.604961444444443,1.4009999999999998,1.6666666666666667,2.7777777777777777,0.0,0.0,2.5,11.11111111111111,5.083
3,4.0,46.75,16.0,82.0,113.06947,32.065,207.2,1.3125,1.0,1.8,hexagonal,194,2.2475,1.5,2.58,1.08,8.921555000000001,1.16525,2.0,2.5,3.25,7.0,4.5,12.75,0.0
